,artist,album_name,album_uri,track,release_date,id,song_uri,track_href,analysis_url,type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Bryan Adams,Shine A Light,spotify:album:5Y3mOR1wCRhEhUmncrlLOO,Shine A Light,2019-03-01,3ScCe5tFbRmWdiOdzmaFzr,spotify:track:3ScCe5tFbRmWdiOdzmaFzr,https://api.spotify.com/v1/tracks/3ScCe5tFbRmWdiOdzmaFzr,https://api.spotify.com/v1/audio-analysis/3ScCe5tFbRmWdiOdzmaFzr,audio_features,0.551,0.859,0,-3.941,1,0.0383,0.000727,7.92e-06,0.178,0.69,126.958,206027,4
1,Bryan Adams,Shine A Light,spotify:album:5Y3mOR1wCRhEhUmncrlLOO,That’s How Strong Our Love Is,2019-03-01,07kLD3T6vgzF67xstRY030,spotify:track:07kLD3T6vgzF67xstRY030,https://api.spotify.com/v1/tracks/07kLD3T6vgzF67xstRY030,https://api.spotify.com/v1/audio-analysis/07kLD3T6vgzF67xstRY030,audio_features,0.613,0.874,2,-3.468,1,0.0427,0.000843,3.11e-06,0.254,0.546,140.053,212320,4
2,Bryan Adams,Shine A Light,spotify:album:5Y3mOR1wCRhEhUmncrlLOO,"Part Friday Night, Part Sunday Morning",2019-03-01,03EOxxAVZeLJudrEoZy5QP,spotify:track:03EOxxAVZeLJudrEoZy5QP,https://api.spotify.com/v1/tracks/03EOxxAVZeLJudrEoZy5QP,https://api.spotify.com/v1/audio-analysis/03EOxxAVZeLJudrEoZy5QP,audio_features,0.591,0.886,7,-3.252,1,0.0397,0.0736,0.0,0.0813,0.788,166.025,193293,4
3,Bryan Adams,Shine A Light,spotify:album:5Y3mOR1wCRhEhUmncrlLOO,Driving Under The Influence Of Love,2019-03-01,5kTvflpp7UWdwtWx30qxh3,spotify:track:5kTvflpp7UWdwtWx30qxh3,https://api.spotify.com/v1/tracks/5kTvflpp7UWdwtWx30qxh3,https://api.spotify.com/v1/audio-analysis/5kTvflpp7UWdwtWx30qxh3,audio_features,0.549,0.981,3,-2.745,1,0.0475,0.0198,0.0,0.112,0.7,141.034,158507,4
4,Bryan Adams,Shine A Light,spotify:album:5Y3mOR1wCRhEhUmncrlLOO,All Or Nothing,2019-03-01,6yJXZ7316fOqnWrkR8g7Zi,spotify:track:6yJXZ7316fOqnWrkR8g7Zi,https://api.spotify.com/v1/tracks/6yJXZ7316fOqnWrkR8g7Zi,https://api.spotify.com/v1/audio-analysis/6yJXZ7316fOqnWrkR8g7Zi,audio_features,0.665,0.922,7,-1.181,1,0.054,0.0863,0.0,0.0976,0.852,127.022,179080,4
5,Bryan Adams,Shine A Light,spotify:album:5Y3mOR1wCRhEhUmncrlLOO,No Time For Love,2019-03-01,6kKNEbbJxDA1q4anKaoICt,spotify:track:6kKNEbbJxDA1q4anKaoICt,https://api.spotify.com/v1/tracks/6kKNEbbJxDA1q4anKaoICt,https://api.spotify.com/v1/audio-analysis/6kKNEbbJxDA1q4anKaoICt,audio_features,0.637,0.903,4,-4.014,1,0.0745,0.0747,0.0,0.0903,0.494,148.076,124400,4
6,Bryan Adams,Shine A Light,spotify:album:5Y3mOR1wCRhEhUmncrlLOO,I Could Get Used To This,2019-03-01,4Ad1OojGum0NyT3Szoo7xF,spotify:track:4Ad1OojGum0NyT3Szoo7xF,https://api.spotify.com/v1/tracks/4Ad1OojGum0NyT3Szoo7xF,https://api.spotify.com/v1/audio-analysis/4Ad1OojGum0NyT3Szoo7xF,audio_features,0.556,0.974,2,-2.392,1,0.0349,0.00171,0.00184,0.319,0.968,125.044,108867,3
7,Bryan Adams,Shine A Light,spotify:album:5Y3mOR1wCRhEhUmncrlLOO,Talk To Me,2019-03-01,4UCQnTcZHT8rrjSYtVBPXl,spotify:track:4UCQnTcZHT8rrjSYtVBPXl,https://api.spotify.com/v1/tracks/4UCQnTcZHT8rrjSYtVBPXl,https://api.spotify.com/v1/audio-analysis/4UCQnTcZHT8rrjSYtVBPXl,audio_features,0.645,0.585,5,-5.062,1,0.0286,0.479,2e-06,0.174,0.363,136.016,185440,4
8,Bryan Adams,Shine A Light,spotify:album:5Y3mOR1wCRhEhUmncrlLOO,The Last Night On Earth,2019-03-01,1Ght2MoggrSFbOjlACXBAa,spotify:track:1Ght2MoggrSFbOjlACXBAa,https://api.spotify.com/v1/tracks/1Ght2MoggrSFbOjlACXBAa,https://api.spotify.com/v1/audio-analysis/1Ght2MoggrSFbOjlACXBAa,audio_features,0.607,0.8,9,-4.194,1,0.0271,0.00633,9.02e-06,0.506,0.691,130.007,186627,4
9,Bryan Adams,Shine A Light,spotify:album:5Y3mOR1wCRhEhUmncrlLOO,Nobody’s Girl,2019-03-01,1QCXM4ycCzEZG2EjqmZ99A,spotify:track:1QCXM4ycCzEZG2EjqmZ99A,https://api.spotify.com/v1/tracks/1QCXM4ycCzEZG2EjqmZ99A,https://api.spotify.com/v1/audio-analysis/1QCXM4ycCzEZG2EjqmZ99A,audio_features,0.521,0.945,4,-3.479,1,0.0542,0.00833,2.38e-06,0.0817,0.572,135.951,164093,4
10,Bryan Adams,Shine A Light,spotify:album:5Y3mOR1wCRhEhUmncrlLOO,Don’t Look Back,2019-03-01,7saAsef0DujDy1tsGkj89V,spotify:track:7saAsef0DujDy1tsGkj89V,https://api.spotify.com/v1/tracks/7saAsef0DujDy1tsGkj89V,https://api.spotify.com/v1/audio-analysis/7saAsef0DujDy1tsGkj89V,audio_features,0.59,0.944,11,-2.31,1,0.0346,0.0638,6.58e-05,0.238,0.855,115.027,208867,4
11,Bryan Adams,Shine A Light,spotify:album:5Y3mOR1wCRhEhUmncrlLOO,Whiskey In The Jar,2019-03-01,3UDVVf2EMUMebSHHfcSIoY,spotify:track:3UDVVf2EMUMebSHHfcSIoY,https://api.spotify.com/v1/tracks/3UDVVf2EMUMebSHHfcSIoY,https://api.spotify.com/v1/audio-analysis/3UDVVf2EMUMebSHHfcSIoY,audio_features,0.524,0.56,7,-2.093,1,0.027,0.233,4.18e-06,0.0931,0.264,134.844,225578,4
12,Bryan Adams,Wembley 1996 Live,spotify:album:2J16MAt5C5hc2kXginrnaj,The Only Thing That Looks Good On Me Is You - Live,2017-06-30,1lhCo0okuyQz96IhVGtrQ9,spotify:track:1lhCo0okuyQz96IhVGtrQ9,https://api.spotify.com/v1/tracks/1lhCo0okuyQz96IhVGtrQ9,https://api.spotify.com/v1/audio-analysis/1lhCo0okuyQz96IhVGtrQ9,audio_features,0.355,0.916,0,-5.548,1,0.0646,0.142,1.89e-05,0.969,0.558,119.552,306880,4
13,Bryan Adams,Wembley 1996 Live,spotify:album:2J16MAt5C5hc2kXginrnaj,Do To You - Live,2017-06-30,2EZ5n9VPMFrQ5FSii5SIeF,spotify:track:2EZ5n9VPMFrQ5FSii5SIeF,https://api.spotify.com/v1/tracks/2EZ5n9VPMFrQ5FSii5SIeF,https://api.spotify.com/v1/audio-analysis/2EZ5n9VPMFrQ5FSii5SIeF,audio_features,0.4,0.915,7,-6.447,1,0.0634,0.0389,2.42e-05,0.958,0.251,89.701,294933,4
14,Bryan Adams,Wembley 1996 Live,spotify:album:2J16MAt5C5hc2kXginrnaj,Kids Wanna Rock - Live,2017-06-30,1f6VZVUIDfXVeKT4qx8pnw,spotify:track:1f6VZVUIDfXVeKT4qx8pnw,https://api.spotify.com/v1/tracks/1f6VZVUIDfXVeKT4qx8pnw,https://api.spotify.com/v1/audio-analysis/1f6VZVUIDfXVeKT4qx8pnw,audio_features,0.123,0.977,9,-4.741,1,0.175,0.199,3.71e-05,0.646,0.0723,163.496,278227,4
15,Bryan Adams,Wembley 1996 Live,spotify:album:2J16MAt5C5hc2kXginrnaj,Can't Stop This Thing We Started - Live,2017-06-30,4RUHuYAUPRjYXqo2INjdAj,spotify:track:4RUHuYAUPRjYXqo2INjdAj,https://api.spotify.com/v1/tracks/4RUHuYAUPRjYXqo2INjdAj,https://api.spotify.com/v1/audio-analysis/4RUHuYAUPRjYXqo2INjdAj,audio_features,0.315,0.898,9,-4.032,1,0.058,0.314,0.0,0.434,0.405,112.96,295373,4
16,Bryan Adams,Wembley 1996 Live,spotify:album:2J16MAt5C5hc2kXginrnaj,This Time - Live,2017-06-30,0wF2lQtqh9DTwr0oKuMidJ,spotify:track:0wF2lQtqh9DTwr0oKuMidJ,https://api.spotify.com/v1/tracks/0wF2lQtqh9DTwr0oKuMidJ,https://api.spotify.com/v1/audio-analysis/0wF2lQtqh9DTwr0oKuMidJ,audio_features,0.312,0.942,2,-5.045,1,0.106,0.0601,6.51e-05,0.712,0.336,129.16,231693,4
17,Bryan Adams,Wembley 1996 Live,spotify:album:2J16MAt5C5hc2kXginrnaj,18 'Til I Die - Live,2017-06-30,3ROb7XIaM1D2PnP3OSFf57,spotify:track:3ROb7XIaM1D2PnP3OSFf57,https://api.spotify.com/v1/tracks/3ROb7XIaM1D2PnP3OSFf57,https://api.spotify.com/v1/audio-analysis/3ROb7XIaM1D2PnP3OSFf57,audio_features,0.228,0.893,2,-5.816,1,0.063,0.334,2.85e-06,0.902,0.451,118.372,252387,4
18,Bryan Adams,Wembley 1996 Live,spotify:album:2J16MAt5C5hc2kXginrnaj,Have You Ever Really Loved A Woman? - Live,2017-06-30,2uzgEL6ND8IbBttccDzMWQ,spotify:track:2uzgEL6ND8IbBttccDzMWQ,https://api.spotify.com/v1/tracks/2uzgEL6ND8IbBttccDzMWQ,https://api.spotify.com/v1/audio-analysis/2uzgEL6ND8IbBttccDzMWQ,audio_features,0.217,0.682,7,-8.771,1,0.0454,0.716,3.21e-05,0.964,0.339,144.732,371960,3
19,Bryan Adams,Wembley 1996 Live,spotify:album:2J16MAt5C5hc2kXginrnaj,Touch The Hand - Live,2017-06-30,4qCKKKA2CJW40Po6VguIYi,spotify:track:4qCKKKA2CJW40Po6VguIYi,https://api.spotify.com/v1/tracks/4qCKKKA2CJW40Po6VguIYi,https://api.spotify.com/v1/audio-analysis/4qCKKKA2CJW40Po6VguIYi,audio_features,0.185,0.935,9,-5.155,1,0.0933,0.102,2.02e-05,0.973,0.313,124.681,473653,4
20,Bryan Adams,Wembley 1996 Live,spotify:album:2J16MAt5C5hc2kXginrnaj,Cuts Like A Knife - Live,2017-06-30,67jRUriVPWDCjMOhWysmX7,spotify:track:67jRUriVPWDCjMOhWysmX7,https://api.spotify.com/v1/tracks/67jRUriVPWDCjMOhWysmX7,https://api.spotify.com/v1/audio-analysis/67jRUriVPWDCjMOhWysmX7,audio_features,0.235,0.875,7,-6.781,1,0.0833,0.0367,7.74e-05,0.965,0.569,91.295,482173,4
21,Bryan Adams,Wembley 1996 Live,spotify:album:2J16MAt5C5hc2kXginrnaj,It's Only Love - Live,2017-06-30,4RdMEkVVOdOsXVP4AC0CBw,spotify:track:4RdMEkVVOdOsXVP4AC0CBw,https://api.spotify.com/v1/tracks/4RdMEkVVOdOsXVP4AC0CBw,https://api.spotify.com/v1/audio-analysis/4RdMEkVVOdOsXVP4AC0CBw,audio_features,0.196,0.946,5,-4.748,1,0.0765,0.0679,8.73e-06,0.972,0.46,96.872,261173,4
22,Bryan Adams,Wembley 1996 Live,spotify:album:2J16MAt5C5hc2kXginrnaj,Somebody - Live,2017-06-30,2H3X14gOBrk2In3INsJZwC,spotify:track:2H3X14gOBrk2In3INsJZwC,https://api.spotify.com/v1/tracks/2H3X14gOBrk2In3INsJZwC,https://api.spotify.com/v1/audio-analysis/2H3X14gOBrk2In3INsJZwC,audio_features,0.221,0.814,0,-6.206,1,0.0448,0.0739,0.000501,0.985,0.497,93.572,425040,4
23,Bryan Adams,Wembley 1996 Live,spotify:album:2J16MAt5C5hc2kXginrnaj,(Everything I Do) I Do It For You - Live,2017-06-30,36Mp5VhuSWl8Mem4CKidSg,spotify:track:36Mp5VhuSWl8Mem4CKidSg,https://api.spotify.com/v1/tracks/36Mp5VhuSWl8Mem4CKidSg,https://api.spotify.com/v1/audio-analysis/36Mp5VhuSWl8Mem4CKidSg,audio_features,0.281,0.708,0,-7.523,1,0.0424,0.303,1.51e-05,0.983,0.355,130.688,441453,4
24,Bryan Adams,Wembley 1996 Live,spotify:album:2J16MAt5C5hc2kXginrnaj,Run To You - Live,2017-06-30,5UflAs9uBZJF8V5DHUltSY,spotify:track:5UflAs9uBZJF8V5DHUltSY,https://api.spotify.com/v1/tracks/5UflAs9uBZJF8V5DHUltSY,https://api.spotify.com/v1/audio-analysis/5UflAs9uBZJF8V5DHUltSY,audio_features,0.199,0.89,6,-5.575,0,0.0821,0.344,0.000113,0.989,0.453,127.08,330653,4
25,Bryan Adams,Wembley 1996 Live,spotify:album:2J16MAt5C5hc2kXginrnaj,There Will Never Be Another Tonight - Live,2017-06-30,28bASHZNkiiUJKLo06RNEP,spotify:track:28bASHZNkiiUJKLo06RNEP,https://api.spotify.com/v1/tracks/28bASHZNkiiUJKLo06RNEP,https://api.spotify.com/v1/audio-analysis/28bASHZNkiiUJKLo06RNEP,audio_features,0.226,0.885,9,-5.539,1,0.0529,0.362,0.0,0.951,0.508,141.722,296653,1
26,Bryan Adams,Wembley 1996 Live,spotify:album:2J16MAt5C5hc2kXginrnaj,Seven Nights To Rock - Live,2017-06-30,0FNJ81YERdcDzLEm53Chi7,spotify:track:0FNJ81YERdcDzLEm53Chi7,https://api.spotify.com/v1/tracks/0FNJ81YERdcDzLEm53Chi7,https://api.spotify.com/v1/audio-analysis/0FNJ81YERdcDzLEm53Chi7,audio_features,0.35,0.956,1,-6.87,1,0.24,0.265,0.0,0.975,0.297,106.31,280853,4
27,Bryan Adams,Wembley 1996 Live,spotify:album:2J16MAt5C5hc2kXginrnaj,I Wanna Be Your Underwear - Live,2017-06-30,4bqNpTq9HjYEbjWPG03A9e,spotify:track:4bqNpTq9HjYEbjWPG03A9e,https://api.spotify.com/v1/tracks/4bqNpTq9HjYEbjWPG03A9e,https://api.spotify.com/v1/audio-analysis/4bqNpTq9HjYEbjWPG03A9e,audio_features,0.185,0.944,9,-7.945,1,0.468,0.364,0.0,0.985,0.344,172.225,260679,4
28,Bryan Adams,Wembley 1996 Live,spotify:album:2J16MAt5C5hc2kXginrnaj,Wild Thing - Live,2017-06-30,5vQFOD3sVVDTdFIMmmdSbZ,spotify:track:5vQFOD3sVVDTdFIMmmdSbZ,https://api.spotify.com/v1/tracks/5vQFOD3sVVDTdFIMmmdSbZ,https://api.spotify.com/v1/audio-analysis/5vQFOD3sVVDTdFIMmmdSbZ,audio_features,0.2,0.862,9,-7.725,1,0.082,0.036,0.0396,0.967,0.35,95.947,228415,4
29,Bryan Adams,Wembley 1996 Live,spotify:album:2J16MAt5C5hc2kXginrnaj,It Ain't A Party (If You Can't Come 'Round) - Live,2017-06-30,02gsTrWzgr62Dm3oaUxoWJ,spotify:track:02gsTrWzgr62Dm3oaUxoWJ,https://api.spotify.com/v1/tracks/02gsTrWzgr62Dm3oaUxoWJ,https://api.spotify.com/v1/audio-analysis/02gsTrWzgr62Dm3oaUxoWJ,audio_features,0.337,0.882,0,-5.787,1,0.0742,0.185,0.0,0.939,0.392,113.991,163474,4
30,Bryan Adams,Wembley 1996 Live,spotify:album:2J16MAt5C5hc2kXginrnaj,She's Only Happy When She's Dancin' - Live,2017-06-30,3IfhlNBF1tzc2demps1H9C,spotify:track:3IfhlNBF1tzc2demps1H9C,https://api.spotify.com/v1/tracks/3IfhlNBF1tzc2demps1H9C,https://api.spotify.com/v1/audio-analysis/3IfhlNBF1tzc2demps1H9C,audio_features,0.17,0.954,0,-5.986,0,0.16,0.00795,0.0,0.987,0.137,146.735,304073,4
31,Bryan Adams,Wembley 1996 Live,spotify:album:2J16MAt5C5hc2kXginrnaj,Summer Of '69 - Live,2017-06-30,5yFz31GA3yuUCe9Gu2PLBK,spotify:track:5yFz31GA3yuUCe9Gu2PLBK,https://api.spotify.com/v1/tracks/5yFz31GA3yuUCe9Gu2PLBK,https://api.spotify.com/v1/audio-analysis/5yFz31GA3yuUCe9Gu2PLBK,audio_features,0.17,0.823,2,-6.386,1,0.0509,0.196,1.5e-05,0.741,0.276,141.624,412920,4
32,Bryan Adams,Wembley 1996 Live,spotify:album:2J16MAt5C5hc2kXginrnaj,All For Love - Live,2017-06-30,2WNJoDfi8ZsP1ulP87FeEY,spotify:track:2WNJoDfi8ZsP1ulP87FeEY,https://api.spotify.com/v1/tracks/2WNJoDfi8ZsP1ulP87FeEY,https://api.spotify.com/v1/audio-analysis/2WNJoDfi8ZsP1ulP87FeEY,audio_features,0.18,0.863,2,-7.42,1,0.108,0.378,8.81e-06,0.96,0.177,68.597,565427,4
33,Bryan Adams,Wembley 1996 Live,spotify:album:2J16MAt5C5hc2kXginrnaj,Let's Make A Night To Remember - Live,2017-06-30,5g8oQIMa4a27dfEFtXpBuK,spotify:track:5g8oQIMa4a27dfEFtXpBuK,https://api.spotify.com/v1/tracks/5g8oQIMa4a27dfEFtXpBuK,https://api.spotify.com/v1/audio-analysis/5g8oQIMa4a27dfEFtXpBuK,audio_features,0.163,0.803,7,-8.377,1,0.0579,0.503,0.000592,0.914,0.372,178.16,525307,4
34,Bryan Adams,Wembley 1996 Live,spotify:album:2J16MAt5C5hc2kXginrnaj,I Fought The Law - Live,2017-06-30,2fcYGICDA0GjQ9hCXNzTel,spotify:track:2fcYGICDA0GjQ9hCXNzTel,https://api.spotify.com/v1/tracks/2fcYGICDA0GjQ9hCXNzTel,https://api.spotify.com/v1/audio-analysis/2fcYGICDA0GjQ9hCXNzTel,audio_features,0.121,0.888,9,-6.031,1,0.0576,0.237,0.0,0.906,0.649,149.191,190387,4
35,Bryan Adams,Wembley 1996 Live,spotify:album:2J16MAt5C5hc2kXginrnaj,Heaven - Live,2017-06-30,6HnlVVOWlT9op9QC0d3UnS,spotify:track:6HnlVVOWlT9op9QC0d3UnS,https://api.spotify.com/v1/tracks/6HnlVVOWlT9op9QC0d3UnS,https://api.spotify.com/v1/audio-analysis/6HnlVVOWlT9op9QC0d3UnS,audio_features,0.192,0.742,0,-6.983,1,0.0411,0.117,0.0,0.949,0.407,68.072,298654,4
36,Bryan Adams,Get Up (Deluxe),spotify:album:2uD1xdlRb32dgMbM69wKel,You Belong To Me,2015-10-16,4gCOUZ3ftLsjQDDFraI9I4,spotify:track:4gCOUZ3ftLsjQDDFraI9I4,https://api.spotify.com/v1/tracks/4gCOUZ3ftLsjQDDFraI9I4,https://api.spotify.com/v1/audio-analysis/4gCOUZ3ftLsjQDDFraI9I4,audio_features,0.551,0.904,6,-5.565,0,0.106,0.0452,0.188,0.113,0.398,100.059,149961,4
37,Bryan Adams,Get Up (Deluxe),spotify:album:2uD1xdlRb32dgMbM69wKel,Go Down Rockin',2015-10-16,7Ajfp3K8cagEu9qfm2ZOVN,spotify:track:7Ajfp3K8cagEu9qfm2ZOVN,https://api.spotify.com/v1/tracks/7Ajfp3K8cagEu9qfm2ZOVN,https://api.spotify.com/v1/audio-analysis/7Ajfp3K8cagEu9qfm2ZOVN,audio_features,0.524,0.818,11,-5.573,1,0.03,0.402,0.0363,0.262,0.822,112.071,178240,4
38,Bryan Adams,Get Up (Deluxe),spotify:album:2uD1xdlRb32dgMbM69wKel,We Did It All,2015-10-16,5RVgcNhlo1zdnmxKEL9t8D,spotify:track:5RVgcNhlo1zdnmxKEL9t8D,https://api.spotify.com/v1/tracks/5RVgcNhlo1zdnmxKEL9t8D,https://api.spotify.com/v1/audio-analysis/5RVgcNhlo1zdnmxKEL9t8D,audio_features,0.314,0.638,0,-6.727,1,0.0326,0.512,2.99e-06,0.119,0.214,176.215,205947,4
39,Bryan Adams,Get Up (Deluxe),spotify:album:2uD1xdlRb32dgMbM69wKel,That's Rock and Roll,2015-10-16,31CCDvdHOojOguhquynQbN,spotify:track:31CCDvdHOojOguhquynQbN,https://api.spotify.com/v1/tracks/31CCDvdHOojOguhquynQbN,https://api.spotify.com/v1/audio-analysis/31CCDvdHOojOguhquynQbN,audio_features,0.635,0.898,8,-6.299,1,0.038,0.525,1.31e-06,0.272,0.963,124.037,168173,4
40,Bryan Adams,Get Up (Deluxe),spotify:album:2uD1xdlRb32dgMbM69wKel,Don't Even Try,2015-10-16,0qNktFrrw8IOR84CAkIVdQ,spotify:track:0qNktFrrw8IOR84CAkIVdQ,https://api.spotify.com/v1/tracks/0qNktFrrw8IOR84CAkIVdQ,https://api.spotify.com/v1/audio-analysis/0qNktFrrw8IOR84CAkIVdQ,audio_features,0.562,0.74,7,-6.439,1,0.0356,0.452,0.00331,0.132,0.741,120.058,145227,4
41,Bryan Adams,Get Up (Deluxe),spotify:album:2uD1xdlRb32dgMbM69wKel,Do What Ya Gotta Do,2015-10-16,3fei5r89I3J5AlZ91hkKmp,spotify:track:3fei5r89I3J5AlZ91hkKmp,https://api.spotify.com/v1/tracks/3fei5r89I3J5AlZ91hkKmp,https://api.spotify.com/v1/audio-analysis/3fei5r89I3J5AlZ91hkKmp,audio_features,0.507,0.961,2,-5.221,1,0.0801,0.554,0.0217,0.089,0.706,130.052,134160,4
42,Bryan Adams,Get Up (Deluxe),spotify:album:2uD1xdlRb32dgMbM69wKel,Thunderbolt,2015-10-16,26T7XXj0PCCDhsRnVZqTcy,spotify:track:26T7XXj0PCCDhsRnVZqTcy,https://api.spotify.com/v1/tracks/26T7XXj0PCCDhsRnVZqTcy,https://api.spotify.com/v1/audio-analysis/26T7XXj0PCCDhsRnVZqTcy,audio_features,0.505,0.965,7,-4.953,1,0.0803,0.376,1.08e-06,0.279,0.685,131.952,135440,4
43,Bryan Adams,Get Up (Deluxe),spotify:album:2uD1xdlRb32dgMbM69wKel,Yesterday Was Just A Dream,2015-10-16,1p0WtrOQ7cgAH2hZRfxoZ7,spotify:track:1p0WtrOQ7cgAH2hZRfxoZ7,https://api.spotify.com/v1/tracks/1p0WtrOQ7cgAH2hZRfxoZ7,https://api.spotify.com/v1/audio-analysis/1p0WtrOQ7cgAH2hZRfxoZ7,audio_features,0.396,0.832,7,-5.753,1,0.0444,0.0989,0.0,0.207,0.512,154.151,177919,4
44,Bryan Adams,Get Up (Deluxe),spotify:album:2uD1xdlRb32dgMbM69wKel,Brand New Day,2015-10-16,77nRYwCYdF3k2mLeq2VMwG,spotify:track:77nRYwCYdF3k2mLeq2VMwG,https://api.spotify.com/v1/tracks/77nRYwCYdF3k2mLeq2VMwG,https://api.spotify.com/v1/audio-analysis/77nRYwCYdF3k2mLeq2VMwG,audio_features,0.512,0.928,2,-5.254,1,0.0335,0.00312,0.000134,0.347,0.825,130.709,213133,4
45,Bryan Adams,Get Up (Deluxe),spotify:album:2uD1xdlRb32dgMbM69wKel,Don't Even Try - Acoustic,2015-10-16,57anCSo6E5FyB4ans2o3vV,spotify:track:57anCSo6E5FyB4ans2o3vV,https://api.spotify.com/v1/tracks/57anCSo6E5FyB4ans2o3vV,https://api.spotify.com/v1/audio-analysis/57anCSo6E5FyB4ans2o3vV,audio_features,0.616,0.3,7,-8.86,1,0.031,0.898,0.0,0.111,0.139,113.582,148334,4
46,Bryan Adams,Get Up (Deluxe),spotify:album:2uD1xdlRb32dgMbM69wKel,We Did It All - Acoustic,2015-10-16,6E7Rih2Bv5dXZPEhEhNZaj,spotify:track:6E7Rih2Bv5dXZPEhEhNZaj,https://api.spotify.com/v1/tracks/6E7Rih2Bv5dXZPEhEhNZaj,https://api.spotify.com/v1/audio-analysis/6E7Rih2Bv5dXZPEhEhNZaj,audio_features,0.389,0.26,0,-9.035,1,0.0309,0.906,1.05e-06,0.111,0.115,174.379,176534,4
47,Bryan Adams,Get Up (Deluxe),spotify:album:2uD1xdlRb32dgMbM69wKel,You Belong To Me - Acoustic,2015-10-16,0G4gA9mLYIceFSdNc9WOhz,spotify:track:0G4gA9mLYIceFSdNc9WOhz,https://api.spotify.com/v1/tracks/0G4gA9mLYIceFSdNc9WOhz,https://api.spotify.com/v1/audio-analysis/0G4gA9mLYIceFSdNc9WOhz,audio_features,0.588,0.419,9,-8.392,1,0.026,0.9,0.00985,0.127,0.225,97.124,151800,4
48,Bryan Adams,Get Up (Deluxe),spotify:album:2uD1xdlRb32dgMbM69wKel,Brand New Day - Acoustic,2015-10-16,0gQAxq1wlHbglhofchKkts,spotify:track:0gQAxq1wlHbglhofchKkts,https://api.spotify.com/v1/tracks/0gQAxq1wlHbglhofchKkts,https://api.spotify.com/v1/audio-analysis/0gQAxq1wlHbglhofchKkts,audio_features,0.635,0.438,9,-8.286,1,0.0303,0.889,0.0,0.0897,0.258,132.606,184920,4
49,Bryan Adams,Get Up (Deluxe),spotify:album:2uD1xdlRb32dgMbM69wKel,Interview,2015-10-16,46ta9p8SCQpjKJazgGd5W0,spotify:track:46ta9p8SCQpjKJazgGd5W0,https://api.spotify.com/v1/tracks/46ta9p8SCQpjKJazgGd5W0,https://api.spotify.com/v1/audio-analysis/46ta9p8SCQpjKJazgGd5W0,audio_features,0.614,0.183,4,-24.32,1,0.956,0.869,0.0,0.31,0.471,175.665,753381,5
63,Bryan Adams,Tracks Of My Years (Deluxe),spotify:album:0mwE8BJ4ib37cGDuEy9bnC,Any Time At All,2014-09-30,3aXNv5y0lkfudtv1g3Gmdx,spotify:track:3aXNv5y0lkfudtv1g3Gmdx,https://api.spotify.com/v1/tracks/3aXNv5y0lkfudtv1g3Gmdx,https://api.spotify.com/v1/audio-analysis/3aXNv5y0lkfudtv1g3Gmdx,audio_features,0.57,0.808,2,-4.464,1,0.0271,0.084,0.0,0.289,0.717,137.989,154000,4
64,Bryan Adams,Tracks Of My Years (Deluxe),spotify:album:0mwE8BJ4ib37cGDuEy9bnC,She Knows Me,2014-09-30,47011td5BlVOtBHnVm9Bqj,spotify:track:47011td5BlVOtBHnVm9Bqj,https://api.spotify.com/v1/tracks/47011td5BlVOtBHnVm9Bqj,https://api.spotify.com/v1/audio-analysis/47011td5BlVOtBHnVm9Bqj,audio_features,0.684,0.659,4,-5.535,1,0.0287,0.0742,0.0,0.0708,0.55,120.988,216760,4
65,Bryan Adams,Tracks Of My Years (Deluxe),spotify:album:0mwE8BJ4ib37cGDuEy9bnC,I Can't Stop Loving You,2014-09-30,2wBAnwutcv8bUBkuf96vBe,spotify:track:2wBAnwutcv8bUBkuf96vBe,https://api.spotify.com/v1/tracks/2wBAnwutcv8bUBkuf96vBe,https://api.spotify.com/v1/audio-analysis/2wBAnwutcv8bUBkuf96vBe,audio_features,0.558,0.305,5,-8.195,1,0.0274,0.809,0.000172,0.0971,0.437,79.191,218240,4
66,Bryan Adams,Tracks Of My Years (Deluxe),spotify:album:0mwE8BJ4ib37cGDuEy9bnC,Kiss And Say Goodbye,2014-09-30,12aAAWfbXB9e4F68a3OCXc,spotify:track:12aAAWfbXB9e4F68a3OCXc,https://api.spotify.com/v1/tracks/12aAAWfbXB9e4F68a3OCXc,https://api.spotify.com/v1/audio-analysis/12aAAWfbXB9e4F68a3OCXc,audio_features,0.767,0.379,10,-6.876,1,0.0362,0.305,0.0,0.108,0.655,131.192,189627,4
67,Bryan Adams,Tracks Of My Years (Deluxe),spotify:album:0mwE8BJ4ib37cGDuEy9bnC,Lay Lady Lay,2014-09-30,1v4hTzhRCKruZrP0x1sqVX,spotify:track:1v4hTzhRCKruZrP0x1sqVX,https://api.spotify.com/v1/tracks/1v4hTzhRCKruZrP0x1sqVX,https://api.spotify.com/v1/audio-analysis/1v4hTzhRCKruZrP0x1sqVX,audio_features,0.452,0.514,11,-8.952,0,0.0268,0.682,0.00161,0.133,0.252,73.942,213467,4
